Code;Txt_francais;D/W;Confiance;Justification
2745;2745 Une apocalypse, ce n'était pas encore l'apocalypse, mais ça commençait avec les zombies, les gens se réveillaient, après qu'ils étaient morts, après que tu les avais tués. Ce n'était pas étrange, ça semblait normal, seulement il voulait euh manger les gens. Moi je me retrouvais avec quelqu'un euh peut-être une amie ou un ami, dans cette maison énorme abandonnée genre un château moderne pourtant. Et pendant ce temps nous cherchions quelque chose, en réalité nous ne savions même pas quoi chercher. Nous n'arrivions pas à nous déplacer de la pièce, parce que là c'était sûr et nous avions peur de nous lancer. Pendant le trajet nous avions rencontré euh genre mon amie [NAME1] qui était à l'intérieur d'un casier métallique de vêtements et là sur le coup elle semblait morte. Elle était toute coincée, la moitié du corps dehors, l'autre moitié dedans et alors genre moi j'essaie d'aller là, j'essaie de l'appeler et mon ami pareil. Elle se réveille, je comprends que c'était un zombie et alors nous essayons de partir. Nous essayons de fuir, de la faire partir. Elle semblait gentille, essayait de faire la normale, comme s'il n'y avait rien d'étrange enfin. Mais [MISS] nous arrivons à la faire partir elle et à partir nous, qui avons changé de pièce et nous étions à l'abri. Le plafond était bas et j'avais la sensation d'un animal énorme, qui n'arrivait même pas à tenir dans le croisement. Je ne sais pas si j'avais vu l'animal, mais je savais qu'il était là, qu'il tournait là, il était énorme. Et j'avais trouvé un chien, c'était un boxer, un croisement entre un boxer et quelque chose d'autre, il avait le poil gris, avec des taches blanches ici et là. Et naturellement les animaux ne deviennent pas des zombies. Lui s'était sauvé, son maître je savais que dans la vie c'était un crétin et il l'avait abandonné là, après qu'il était devenu un zombie. Moi je l'avais pris et je l'avais amené à la maison, je lui donnais à manger euh je lui remplissais la gamelle à chaque seconde, il allait et venait parce qu'il avait toujours faim, il tremblait, le pauvre. Il devait être lavé, il était très sale. Pendant ce temps, c'est-à-dire entre-temps je lui donnais à manger et à boire et ensuite je l'aurais lavé. Pendant que je faisais des allers-retours pour lui apporter à manger et à boire de la cuisine au salon. Dans l'aller du salon à la cuisine sur la droite il y avait une cage avec des poussins. Un poussin et une poule. Le poussin genre était très agité, il ressemblait à un chiot de chien ou de chat, il s'agitait. Et toute la nourriture était éparpillée, ils étaient sur une petite table, une sorte de comptoir. Euh puis en avançant, je me retrouve de nouveau dans cette maison-là et il y avait [NAME2] que nous nous voyons et nous entrons ensemble dans la maison et moi je n'avais pas voulu, parce que naturellement une fois qu'on sort c'est-à-dire une fois qu'on entre dans cette maison c'est très difficile d'en sortir. Et aussi [NAME2] m'avait rejoint et moi j'allais mal parce que je voulais le faire partir et c'est tout. Et nous n'arrivions pas à nous rencontrer tout de suite, il était ailleurs et cette chose me pesait étant donné qu'il n'était pas à côté de moi, pour moi c'était absurde le fait que je n'arrivais pas à le rencontrer, enfin. Donc je l'appelais, je lui envoyais des messages, mais rien. Puis euh peut-être il y a eu une seconde ou quelque chose du genre où nous étions ensemble, nous étions là où l'entrée, là où l'accès de la maison et lui peu avant avait appelé [NAME3], l'ami de [NAME2] et le mien. Il avait appelé [NAME3] en lui parlant de la situation dans laquelle il était, mais n'avait pas précisé de ne pas venir, à cause des zombies. Et donc nous voyons arriver [NAME3], nous essayons de l'appeler en faisant du bruit, mais il ne s'était pas aperçu, nous étions aussi à un centimètre de lui, nous étions cachés derrière, naturellement, aux murs, derrière des grillages et du béton et lui dès qu'il s'était approché de l'entrée ne pouvait plus partir, parce qu'il y avait toute la file et il y avait les gardiens qui ne te laissaient pas partir une fois que tu arrivais là devant le couloir, enfin, de l'accès extérieur. Et naturellement moi j'allais mal pour cette situation, parce que déjà j'y étais moi dedans, je n'arrivais pas à sortir, puis il y avait [NAME2], de plus il y avait aussi [NAME3]. Et puis pendant que je marchais, au milieu de cette atmosphère sombre, ténébreuse, comme s'il y avait aussi un peu de brouillard et les couleurs prédominantes étaient le noir, le gris, le marron, toutes les couleurs très sombres, surtout à l'extérieur c'était toujours sombre, c'était toujours comme si le soleil n'existait pas. Et pendant que je marchais, il y avait la terre marron, je marche [MISS] je donne des coups de pied à des pots qui sont par terre là et je ramasse des pots, des petites plantes de plantes grasses, il y avait des cactus, il y avait d'autres types variés de plantes grasses et contente je les montre à [NAME2] et je décide d'en emporter deux à la maison. C'était sympa, c'est-à-dire qu'au milieu de la saleté, voilà, qui régnait, j'avais réussi à trouver de la vie. Et une fois que puis après [NAME2] était dedans, moi je l'appelais et je lui disais de partir, c'est-à-dire que j'avais vraiment cette horrible sensation, c'est-à-dire presque comme si j'avais été coupable moi de l'avoir fait entrer, même si je sais qu'il le faisait pour moi. Mais moi je sortais, j'étais sur le point de sortir et lui était encore dedans et moi je me sentais vraiment mal, c'est-à-dire la pensée qu'il était là et moi dehors, c'est difficile à expliquer mais c'est vraiment fort. Et puis le chien n'allait pas bien déjà de lui-même et voulait retourner chez le maître, le chien était à l'intérieur de la maison avec nous et à un certain moment la sonnette retentit et moi je dis « Non, moi je ne vais pas ouvrir », il y a cette peur vraiment incroyable. J'envoie le chien ouvrir, j'ouvre la porte de la maison, il sort, va au portail, ouvre et se trouve devant des personnes, ce n'étaient pas des chiens, des personnes semblables genre à des Indiens, ils semblaient d'origine indienne qui le regardent et sourient, parlent et le chien là sur le coup était un peu impassible. Puis enfin ils me disent qu'ils étaient des parents du chien, c'étaient des frères, des sœurs, des parents, des oncles, mais ils étaient des parents du chien et qu'ils l'auraient attendu euh dans un endroit qu'ils avaient indiqué. La plus grande, la plus âgée de ce groupe-là vient vers moi et me dit « vous vous êtes choisis, ça se voit que tu le traites bien, je suis contente » et elle m'a dit « Si tu veux venir avec nous tu es la bienvenue » et moi j'ai commencé à penser, à dire « Eh bien, probablement peut-être ce serait une belle expérience de partir avec eux mais je ne sais pas », je me sentais encore ancrée là, dans cette maison, parce que à ce moment-là j'avais d'autres choses à faire, j'avais des choses à conclure, même si probablement ce n'était qu'un prétexte pour rester là.;;;
2746;2746 Des faits divers, des pensées principalement sur la violence en Palestine, principalement sur la violence envers les femmes, enfin.;;;
2747;2747 J'ai marché sur un court trajet jusqu'à la maison. J'ai été assez tranquille. Je n'ai rien fait de particulier. Je suis rentré à la maison. J'ai marché un peu dans tous les sens, en pensant à des choses que je dois faire lundi, et je suis un peu nerveux pour cette chose.;;;
2748;2748 J'étais chez ma grand-mère avec mes deux cousins, et nous étions assis sous le porche juste à l'extérieur de la maison par terre, et nous bavardions. Entre-temps je jouais avec le pitbull de mon cousin, [NAME1]. Et donc je jouais avec lui, très tranquillement. Et seulement qu'à un certain moment il commençait à me mordiller, genre la main. Alors je disais : « [NAME1], non, laisse-moi tranquille. » Et mon cousin la rappelait, et [NAME1] s'éloignait. Puis à un certain moment, il commençait aussi à me mordre les pieds et ne me les lâchait pas, comme s'il voulait vraiment me faire mal. Et je lui criais de douleur.;;;
2749;2749 Je suis dans la chambre avec ma camarade de chambre, [NAME1], et je pense à peu de choses. Mis à part le fait que c'est un peu étrange de faire cette chose avec une autre personne à côté, et je viens juste de me sécher les cheveux. Mis à part le fait que c'est très étrange de faire cette chose, je pense aussi que j'ai énormément de choses à faire. Et donc maintenant je vais me mettre à les faire.;;;
2750;2750 Je me sens détendu et satisfait.;;;
2751;2751 Je suis dans mon studio, j'étais avec le casque jusqu'à maintenant. Je suis assez satisfait de l'après-midi. L'esprit est calme, je n'ai pas de pensées particulières. Ça me le fait souvent quand je passe beaucoup de temps... à écouter le son, donc à l'imaginer aussi, après l'esprit, disons, est plus centré, plus calme, très dans l'ici et maintenant.;;;
2752;2752 J'ai dit au revoir à la dernière personne qui est partie de la fête, j'ai continué à ranger des choses ici à la maison, j'ai chargé la voiture pour pouvoir apporter la télévision dans la nouvelle maison. Je suis détendu, je vais bien. Sur le plan émotionnel, serein. Heureux non, c'est un mot trop fort, donc je dirais serein. Et rien d'autre. Et maintenant je suis en train de penser, voilà, à comment organiser une partie du déménagement.;;;
2753;2753 Je viens juste de rentrer du cours de communication scientifique et donc je pensais à ce que nous avons fait aujourd'hui, qui concernait la conception d'une activité pour les enfants et à comment je me sentirais à faire ça dans la vie, c'est-à-dire à faire de la communication scientifique, parce que c'est de toute façon une chose qui me passionne, dans laquelle je m'engage activement. Mais je ne crois pas vouloir faire ça à plein temps pour ainsi dire, ce qui devrait peut-être me faire réfléchir sur la quantité de temps que j'y investis parce qu'effectivement peut-être j'y investis presque plus de temps que je ne devrais, donc c'était plutôt un raisonnement à grande portée sur comment j'utilise mon temps, les priorités que je donne aux différentes activités, et ainsi de suite.;;;
2754;2754 Anniversaire de ma maman, donc disons j'étais content qu'elle reçoive le cadeau. Et puis disons qu'aujourd'hui, comme d'autres jours, toujours un peu cette excitation à cause d'une nouvelle relation romantique dans laquelle je suis. Et, en effet, j'allais chez elle. Et donc voilà, pas heureux, pas détendu, parce que j'ai quelques pensées, parce que le travail commence un peu, il y a un peu de très vive anxiété d'organisation. Et de réorganisation, mais je me sens serein.;;;
2755;2755 Les catégories des Jeux paralympiques. J'étais au supermarché avec une personne plus âgée que moi, une femme, qui était quelqu'un envers qui j'avais du respect comme si c'était une enseignante, comme si c'était un point de repère. À un certain moment il y avait une chose un peu polémique à l'égard d'une personne masculine. Euh à ce supermarché on allait au rayon légumes et on préparait vraiment là sur le champ une caprese, donc en tranchant vraiment la tomate au rayon et la mozzarella dans des assiettes en plastique on préparait une caprese déjà prête.;;;
2756;2756 J'étais avec [NAME1], mon petit ami. Et nous étions dans cet endroit, genre nordique, c'était une ville du nord, Stuttgart. Mais l'ambiance me semblait d'un endroit du nord, d'une ville du nord, Allemagne, Danemark, Suède, ces endroits-là. Nous nous promenions sur ce pont sur cette rivière.;;;
2757;2757 Moi j'étais Emily d'« Emily à Paris », mais j'arrivais à me voir aussi bien de l'extérieur et je regardais les autres avec ses yeux et je la voyais aussi avec les yeux des autres. J'étais au mariage de mon meilleur ami, avec qui j'avais eu une histoire, et je faisais semblant de rien. J'étais très heureuse pour lui, j'avais même fait un discours pour lui et sa nouvelle petite amie, femme. Je faisais semblant que tout allait bien, mais à un certain moment lui n'était pas très convaincu du choix fait. Jusqu'au moment où sa petite amie, désormais femme, se sent mal, ils l'emmènent à l'hôpital. Et elle avait pris quelque chose, un médicament, qui l'avait fait s'effondrer, parce qu'elle aussi ne voulait plus se marier. Et il me demandait de lui parler, parce qu'elle ne voulait pas lui parler. Il me demandait de lui parler, j'allais près d'elle, j'arrivais à voir son visage, elle était brune, un peu ronde. Je commençais à lui parler. Puis arrivait une infirmière qui me disait de la convaincre de prendre un médicament. Et je la faisais se reposer un peu, parce qu'elle était très à plat, voilà. Presque déprimée, la femme de mon meilleur ami. Et elle ne voulait pas prendre ce médicament, un médicament qui n'avait pas la forme ronde comme un médicament normal, mais avait une forme rectangulaire et était fait de feuilles découpées, comme quand elles sont mises dans le destructeur de documents. Ainsi broyées et empilées de façon rectangulaire et grande. Et elle commençait à le mordre. Je la laissais là, en train de manger cette chose. Moi je sortais dehors, il y avait mon meilleur ami qui faisait allusion à quelque chose qui s'était passé entre moi et lui. Avant, pendant le mariage, je me regardais avec les yeux des autres et je portais le collier avec la lettre « A » offert par mon meilleur ami au moment où nous sortions ensemble, il y avait du sentiment entre nous, et je le portais encore. Donc au moment où nous sortions de l'hôpital et qu'il faisait allusion à des choses entre nous, je m'arrachais ce collier du cou et le lui rendais. Justement je prenais ses mains et je mettais le collier dans ses mains. Et je disais que cette histoire ne pouvait pas continuer et que je ne pouvais pas faire semblant de rien et que donc je voulais m'éloigner. Et lui, peiné, me disait qu'il n'était pas d'accord. Son visage aussi je le voyais assez bien.;;;
2758;2758 Je suis en plein dans un projet de travail et je suis concentrée à faire les comptes, de façon à ce qu'ils donnent le montant dû.;;;
2759;2759 J'ai été allongée sur le canapé parce que je ne vais pas très bien. En effet mes règles doivent commencer dans deux jours et c'est toujours comme ça d'habitude. Donc je ne m'inquiète pas trop, mais je pense que c'est aussi le stress parce que maintenant je dois écrire la thèse et c'est difficile d'écrire la thèse. Je ne sais pas, je suis inquiète pour plein de choses, mais je n'arrive pas à me calmer, d'aucune façon, genre ok, je suis allongée sur le canapé, tranquille mais je ne suis pas tranquille. Va savoir, mes amis sont aussi arrivés me rendre visite, mais ça ne m'a pas remonté le moral non plus. Donc selon moi je suis vraiment dans un état terrible à cause de la thèse, le fait que tous ces derniers jours j'aie été anxieuse pour d'autres raisons. Je pense que ça se résoudra une fois la thèse terminée. Et la présentation et le discours, voilà.;;;
2760;2760 Je rentrais à la maison, et j'ai pensé être très fatiguée et en colère parce qu'aujourd'hui ça a été une journée difficile, au travail rien ne marchait et je me suis beaucoup énervée. Et j'avais ces pensées négatives, enfin, que rien ne marchait.;;;
2761;2761 Il y avait ce concert où nous étions tous assis à écouter. À un certain moment il y avait cette amie à moi, d'ailleurs brésilienne et donc nous avons eu l'occasion de parler un instant, rien de particulier. À côté de moi était assise ce couple, à un certain moment je la regarde dans les yeux elle me regarde et nous nous embrassons devant le garçon parce qu'elle m'avait d'abord avoué qu'eux deux n'étaient pas compatibles.;;;
